ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,Sexo_num,Regiao_brk,email
0039900777,20,35,CO01,49,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0039903431,11,75,L01,18,6105.32,7,0,Ouro,0,Leste,fake_email@corporate.co
0039903962,10,40,L01,48,0.01,7,0,Bronze,1,Leste,fake_email@corporate.co
0039907666,4,,CO02,35,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0039910268,8,63,O,43,0.02,5,0,Prata,0,0este,fake_email@corporate.co
0039911302,11,46,N02,30,1500,5,0,Prata,99,Norte,fake_email@corporate.co
0039912864,7,64,N03,11,0.01,7,0,Bronze,1,Norte,fake_email@corporate.co
0039917467,6,55,L01,12,50.01,8,0,Prata,1,Leste,fake_email@corporate.co
0039925222,5,56,L02,46,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0039928345,7,44,N02,35,720,9,0,Prata,1,Norte,fake_email@corporate.co
0039931400,19,47,CO02,34,0.01,8,1,Bronze,0,Centro-0este,fake_email@corporate.co
0039931915,9,62,O,23,7000,34,0,Ouro,1,0este,fake_email@corporate.co
0039933969,6,54,S02,12,1000,4,0,Prata,99,Sul,fake_email@corporate.co
0039936992,5,38,L02,52,1885.15,18,1,Prata,1,Leste,fake_email@corporate.co
0039942682,10,64,CO03,,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0039945240,9,47,L02,48,3000,8,1,Prata,1,Leste,fake_email@corporate.co
0039948761,7,59,CO04,24,6000,2,0,Ouro,0,Centro-0este,fake_email@corporate.co
0039950308,,46,L01,21,1500,5,0,Prata,0,Leste,fake_email@corporate.co
0039951819,10,44,L01,22,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0039954354,9,77,N03,30,2500,2,0,Prata,1,Norte,fake_email@corporate.co
0039962195,6,,CO04,51,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0039965321,10,,S02,01,4648.05,1,0,Prata,1,Sul,fake_email@corporate.co
0039967952,10,77,N02,22,6105.32,22,1,Ouro,0,Norte,fake_email@corporate.co
0039969505,11,60,CO01,27,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0039972166,6,50,N03,53,17035.88,4,0,Ouro,0,Norte,fake_email@corporate.co
0039973715,,,CO04,45,0.01,11,0,Bronze,0,Centro-0este,fake_email@corporate.co
0039974223,7,66,L01,50,50,9,0,Prata,1,Leste,fake_email@corporate.co
0039980401,11,55,CO04,51,20000,15,1,Ouro,1,Centro-0este,fake_email@corporate.co
0039982412,10,43,L01,50,6000,5,0,Ouro,1,Leste,fake_email@corporate.co
0039984520,11,54,CO04,18,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0039985640,5,35,S02,47,0.01,8,0,Bronze,1,Sul,fake_email@corporate.co
0039986671,7,62,N03,35,4900,14,0,Prata,1,Norte,fake_email@corporate.co
0039988178,4,71,CO01,06,6000.01,8,0,Ouro,0,Centro-0este,fake_email@corporate.co
0039993252,14,50,CO04,,9500,13,1,Ouro,1,Centro-0este,fake_email@corporate.co
0039998530,5,55,L01,34,3000.01,11,0,Prata,99,Leste,fake_email@corporate.co
0040001271,12,49,S02,34,4000,5,0,Prata,99,Sul,fake_email@corporate.co
0040002324,4,,L01,10,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0040003436,8,77,L01,41,11790.27,18,0,Ouro,1,Leste,fake_email@corporate.co
0040004955,15,72,L01,31,26900.91,3,0,Platino,1,Leste,fake_email@corporate.co
0040008640,13,,L01,04,10000,2,0,Ouro,0,Leste,fake_email@corporate.co
0040009736,12,78,CO02,36,5000,6,1,Prata,1,Centro-0este,fake_email@corporate.co
0040015140,10,49,L01,48,5000,5,0,Prata,0,Leste,fake_email@corporate.co
0040016740,3,66,L01,07,7500,3,0,Ouro,0,Leste,fake_email@corporate.co
0040017267,4,71,L01,10,1000,27,0,Prata,0,Leste,fake_email@corporate.co
0040017798,11,65,CO04,28,1000,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0040022341,11,28,L01,,600,10,1,Prata,1,Leste,fake_email@corporate.co
0040024441,8,37,N01,52,0.01,4,0,Bronze,1,Norte,fake_email@corporate.co
0040025006,10,75,L02,44,6000,10,0,Ouro,1,Leste,fake_email@corporate.co
0040025502,12,59,L02,35,10586.82,9,1,Ouro,1,Leste,fake_email@corporate.co
0040027130,11,48,,18,40,1,1,Prata,0,,fake_email@corporate.co
0040029230,8,69,S02,01,4000,4,1,Prata,0,Sul,fake_email@corporate.co
0040030760,10,50,L01,28,1000,6,0,Prata,1,Leste,fake_email@corporate.co
0040032355,11,55,N01,05,6000,2,0,Ouro,0,Norte,fake_email@corporate.co
0040033378,9,79,CO01,19,6000,12,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040037489,9,51,CO02,19,7500,1,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040038485,7,49,CO01,41,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040040030,9,75,L01,38,18701.93,3,0,Ouro,1,Leste,fake_email@corporate.co
0040041648,10,32,CO04,24,2000,4,1,Prata,1,Centro-0este,fake_email@corporate.co
0040042172,8,58,CO02,12,6000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040046755,9,70,O,30,100,9,0,Prata,1,0este,fake_email@corporate.co
0040051945,9,47,L01,36,6053.35,7,1,Ouro,0,Leste,fake_email@corporate.co
0040051953,4,67,L01,01,21506.85,3,0,Platino,1,Leste,fake_email@corporate.co
0040054561,,32,N02,35,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0040056840,9,56,S01,45,10000,1,0,Ouro,0,Sul,fake_email@corporate.co
0040057889,7,,L02,18,5000,15,0,Prata,1,Leste,fake_email@corporate.co
0040061010,5,68,L01,04,3052.66,8,0,Prata,0,Leste,fake_email@corporate.co
0040062521,11,73,CO04,16,10000,29,1,Ouro,99,Centro-0este,fake_email@corporate.co
0040063030,11,29,S01,22,0.01,5,1,Bronze,1,Sul,fake_email@corporate.co
0040066128,11,35,L01,21,420,1,0,Prata,1,Leste,fake_email@corporate.co
0040068163,6,,L02,22,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0040070729,6,49,L01,03,5480,6,1,Ouro,1,Leste,fake_email@corporate.co
0040071245,10,77,L02,06,10000,,0,Ouro,1,Leste,fake_email@corporate.co
0040072780,10,67,L02,13,20666.88,3,0,Platino,0,Leste,fake_email@corporate.co
0040076859,8,60,N03,25,0.01,11,0,Bronze,1,Norte,fake_email@corporate.co
0040079882,5,61,L01,02,6000,4,0,Ouro,1,Leste,fake_email@corporate.co
0040080384,9,50,L02,18,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0040081410,15,36,CO04,32,0.01,5,1,Bronze,0,Centro-0este,fake_email@corporate.co
0040083995,6,55,N02,53,2000,9,0,Prata,99,Norte,fake_email@corporate.co
0040086595,6,49,CO04,14,0.01,7,0,Bronze,0,Centro-0este,fake_email@corporate.co
0040091173,8,51,L01,52,3000,8,0,Prata,99,Leste,fake_email@corporate.co
0040092749,6,60,L01,53,20354.22,3,0,Platino,1,Leste,fake_email@corporate.co
0040096400,8,65,L01,14,6053.35,30,1,Ouro,0,Leste,fake_email@corporate.co
0040097414,10,52,L01,10,1000,1,0,Prata,1,Leste,fake_email@corporate.co
0040097910,9,66,L01,18,6050,8,0,Ouro,0,Leste,fake_email@corporate.co
0040098437,11,47,L02,50,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0040098941,7,49,L01,29,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0040106030,7,47,L02,37,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0040108122,5,52,L01,22,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0040109650,7,33,CO01,19,0.02,8,0,Prata,99,Centro-0este,fake_email@corporate.co
0040114297,13,36,L01,52,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0040114807,2,65,L01,48,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0040115307,,70,S03,16,500,8,0,Prata,1,Sul,fake_email@corporate.co
0040119000,14,66,CO02,51,4000,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0040120580,5,35,L01,14,300,9,0,Prata,0,Leste,fake_email@corporate.co
0040123652,9,31,CO04,17,2450,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0040128247,7,51,,13,3000,3,0,Prata,1,,fake_email@corporate.co
0040129243,10,45,N02,22,6000,9,0,Ouro,1,Norte,fake_email@corporate.co
0040129782,,57,CO04,51,1094.53,3,0,Prata,1,Centro-0este,fake_email@corporate.co
0040132864,3,44,N01,,0.01,6,1,Bronze,1,Norte,fake_email@corporate.co
0040136444,11,64,L01,10,3000,11,1,Prata,1,Leste,fake_email@corporate.co
0040136967,10,43,CO04,32,0.01,5,0,Bronze,0,Centro-0este,fake_email@corporate.co
0040141057,12,47,L02,28,608.11,2,0,Prata,1,Leste,fake_email@corporate.co
0040144650,6,48,CO02,17,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040146717,11,53,L01,22,1000,4,0,Prata,1,Leste,fake_email@corporate.co
0040151303,6,58,CO01,19,11700,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040152326,16,34,L01,35,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0040152857,7,36,L01,46,1000.01,9,0,Prata,99,Leste,fake_email@corporate.co
0040156550,5,42,L02,01,300,11,0,Prata,1,Leste,fake_email@corporate.co
0040157590,7,65,N02,25,22000.01,9,0,Platino,1,Norte,fake_email@corporate.co
0040158111,10,43,L01,12,1500,2,0,Prata,1,Leste,fake_email@corporate.co
0040162712,12,,L01,28,3000,15,0,Prata,1,Leste,fake_email@corporate.co
0040164774,12,43,CO02,35,0.01,4,1,Bronze,0,Centro-0este,fake_email@corporate.co
0040166807,2,35,CO01,33,1400,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0040167315,9,34,S03,,1000,4,0,Prata,99,Sul,fake_email@corporate.co
0040169911,5,59,L01,19,4449.75,1,0,Prata,1,Leste,fake_email@corporate.co
0040171452,9,53,L01,04,420,4,0,Prata,1,Leste,fake_email@corporate.co
0040173498,9,57,CO02,53,0.01,9,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040174508,8,58,N02,14,2000,5,0,Prata,0,Norte,fake_email@corporate.co
0040177710,6,,L01,22,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0040179240,9,70,CO01,38,3000,25,0,Prata,1,Centro-0este,fake_email@corporate.co
0040185895,8,47,L01,38,50.01,8,0,Prata,0,Leste,fake_email@corporate.co
0040188444,10,58,N02,25,3000,1,0,Prata,1,Norte,fake_email@corporate.co
0040188940,11,70,CO04,53,3000,10,0,Prata,1,Centro-0este,fake_email@corporate.co
0040191984,12,29,CO01,34,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0040198679,8,78,CO03,,6000,1,0,Ouro,0,Centro-0este,fake_email@corporate.co
0040201181,7,58,N01,39,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0040203222,9,,L01,12,350,4,1,Prata,1,Leste,fake_email@corporate.co
0040207368,6,60,CO02,45,3798.29,10,0,Prata,99,Centro-0este,fake_email@corporate.co
0040208380,8,45,S02,47,1000,2,0,Prata,1,Sul,fake_email@corporate.co
0040208909,9,45,L01,12,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0040212990,13,33,L01,02,0.01,7,0,Bronze,0,Leste,fake_email@corporate.co
0040215557,,68,L01,51,700,2,0,Prata,0,Leste,fake_email@corporate.co
0040218637,13,72,CO04,28,9025,7,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040220143,5,69,L01,04,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0040225242,12,,L01,28,3000,12,1,Prata,1,Leste,fake_email@corporate.co
0040225757,4,,O,49,250.01,17,1,Prata,1,0este,fake_email@corporate.co
0040227261,9,46,L02,05,0.01,14,0,Bronze,0,Leste,fake_email@corporate.co
0040228870,9,59,CO02,33,0.01,11,0,Bronze,0,Centro-0este,fake_email@corporate.co
0040229884,6,35,CO04,17,0.01,7,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040231420,,,L01,41,7000,16,1,Ouro,0,Leste,fake_email@corporate.co
0040232940,11,,L01,16,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0040241825,4,56,N02,25,6000,9,0,Ouro,0,Norte,fake_email@corporate.co
0040250999,13,,N03,25,0.01,4,0,Bronze,1,Norte,fake_email@corporate.co
0040252509,7,47,CO01,33,1000,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0040253009,5,40,,27,6000,1,0,Ouro,0,,fake_email@corporate.co
0040264795,9,,L01,01,17042.92,8,0,Ouro,1,Leste,fake_email@corporate.co
0040266348,8,61,S03,49,4000,12,0,Prata,1,Sul,fake_email@corporate.co
0040267905,10,65,CO02,25,0.01,7,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040272976,12,59,L02,44,1000,9,0,Prata,0,Leste,fake_email@corporate.co
0040273980,10,51,L02,14,3000,8,1,Prata,1,Leste,fake_email@corporate.co
0040280677,10,27,L01,52,0.02,5,1,Prata,1,Leste,fake_email@corporate.co
0040283226,10,48,L01,10,0.01,7,0,Bronze,0,Leste,fake_email@corporate.co
0040284800,11,29,L01,26,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0040286896,4,67,,34,3000,8,0,Prata,0,,fake_email@corporate.co
0040288465,6,31,,01,0.01,9,1,Bronze,1,,fake_email@corporate.co
0040289488,9,38,CO02,52,100,1,1,Prata,1,Centro-0este,fake_email@corporate.co
0040298703,5,61,N03,08,1000,4,0,Prata,0,Norte,fake_email@corporate.co
0040299203,11,48,N02,18,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0040308911,8,46,L02,27,900,9,0,Prata,1,Leste,fake_email@corporate.co
0040321284,8,39,L01,35,50,10,1,Prata,1,Leste,fake_email@corporate.co
0040324968,12,41,L01,,1000,13,1,Prata,1,Leste,fake_email@corporate.co
0040326928,7,67,CO03,,10000,5,0,Ouro,0,Centro-0este,fake_email@corporate.co
0040328165,9,77,L02,24,1000,2,0,Prata,99,Leste,fake_email@corporate.co
0040329277,13,53,S01,53,0.01,6,0,Bronze,1,Sul,fake_email@corporate.co
0040333959,8,65,L02,13,10000,3,0,Ouro,1,Leste,fake_email@corporate.co
0040337989,5,47,CO01,19,0.01,5,0,Bronze,99,Centro-0este,fake_email@corporate.co
0040340521,7,34,N01,47,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0040343598,8,58,CO04,19,7000,6,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040344110,8,42,,32,0.01,5,0,Bronze,1,,fake_email@corporate.co
0040347151,7,45,CO02,47,1200,7,0,Prata,1,Centro-0este,fake_email@corporate.co
0040348182,7,62,S03,28,2000,7,0,Prata,1,Sul,fake_email@corporate.co
0040351710,9,47,N02,41,2000,1,0,Prata,1,Norte,fake_email@corporate.co
0040355740,9,42,N03,38,0.01,8,1,Bronze,1,Norte,fake_email@corporate.co
0040357750,7,58,CO01,50,0.02,5,0,Prata,99,Centro-0este,fake_email@corporate.co
0040358250,9,60,L01,33,1548.22,26,0,Prata,1,Leste,fake_email@corporate.co
0040358765,8,60,L01,46,18000,3,0,Ouro,1,Leste,fake_email@corporate.co
0040361790,9,31,L01,34,6000,6,0,Ouro,0,Leste,fake_email@corporate.co
0040363815,12,46,,20,50,2,0,Prata,1,,fake_email@corporate.co
0040364854,6,,L01,25,0.01,5,0,Bronze,99,Leste,fake_email@corporate.co
0040367411,9,71,CO02,24,12000,5,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040368426,7,50,O,33,1017.55,9,0,Prata,1,0este,fake_email@corporate.co
0040368949,14,71,N01,53,3000,7,0,Prata,1,Norte,fake_email@corporate.co
0040369988,9,71,S02,22,15000,5,1,Ouro,0,Sul,fake_email@corporate.co
0040382992,10,45,N03,28,2650,1,0,Prata,0,Norte,fake_email@corporate.co
0040385053,13,36,CO01,54,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0040385568,6,79,CO02,42,6053.35,5,0,Ouro,0,Centro-0este,fake_email@corporate.co
0040386068,11,72,CO04,20,9000,7,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040388680,13,76,CO01,32,500,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0040389784,21,44,N01,35,600,6,1,Prata,1,Norte,fake_email@corporate.co
0040390308,5,75,CO02,41,12000,8,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040390804,11,38,CO02,32,500,9,1,Prata,1,Centro-0este,fake_email@corporate.co
0040391355,5,39,CO02,27,0.01,7,1,Bronze,0,Centro-0este,fake_email@corporate.co
0040394605,5,62,L01,31,3000,3,0,Prata,99,Leste,fake_email@corporate.co
0040400346,6,64,L01,16,3000,7,0,Prata,0,Leste,fake_email@corporate.co
0040401865,12,61,L01,10,1000,8,0,Prata,1,Leste,fake_email@corporate.co
0040406034,8,46,L01,21,1500,5,0,Prata,1,Leste,fake_email@corporate.co
0040408592,12,70,O,53,11381.64,3,0,Ouro,0,0este,fake_email@corporate.co
0040409130,12,65,N02,19,6315,5,0,Ouro,0,Norte,fake_email@corporate.co
0040409637,14,35,CO02,55,600,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0040411747,8,,L02,28,6000.01,8,0,Ouro,99,Leste,fake_email@corporate.co
0040419195,6,68,N02,10,9000,8,1,Ouro,1,Norte,fake_email@corporate.co
0040423460,9,64,N01,51,6053.34,6,1,Ouro,1,Norte,fake_email@corporate.co
0040425039,7,65,L01,51,12000,8,0,Ouro,1,Leste,fake_email@corporate.co
0040430032,12,47,L01,07,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0040432876,7,45,L01,22,2000,5,0,Prata,1,Leste,fake_email@corporate.co
0040436480,10,72,S02,12,9000,8,0,Ouro,0,Sul,fake_email@corporate.co
0040440577,10,53,N03,32,1500,4,0,Prata,0,Norte,fake_email@corporate.co
0040443711,9,57,L02,08,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0040450475,10,56,L02,30,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0040460292,8,46,N03,28,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0040461302,4,79,N02,32,10136,2,0,Ouro,99,Norte,fake_email@corporate.co
0040463909,7,79,L01,18,3052.66,7,0,Prata,0,Leste,fake_email@corporate.co
0040467041,,57,CO02,05,6000,1,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040470131,14,51,L02,06,3000,8,0,Prata,1,Leste,fake_email@corporate.co
0040473181,10,48,CO01,37,16000,1,0,Ouro,0,Centro-0este,fake_email@corporate.co
0040479821,10,47,CO04,51,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0040483926,9,66,N01,52,12000,2,0,Ouro,0,Norte,fake_email@corporate.co
0040484949,10,26,L01,41,50,5,1,Prata,1,Leste,fake_email@corporate.co
0040494529,6,,CO02,22,2000,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0040495541,9,48,L01,19,4000,2,0,Prata,1,Leste,fake_email@corporate.co
0040498591,6,31,L01,38,6000,1,1,Ouro,1,Leste,fake_email@corporate.co
0040500111,9,45,CO02,12,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040506730,6,71,L02,06,15000,5,0,Ouro,1,Leste,fake_email@corporate.co
0040508252,19,42,CO03,,47000,7,1,Platino,1,Centro-0este,fake_email@corporate.co
0040509798,7,52,S02,25,0.01,8,0,Bronze,1,Sul,fake_email@corporate.co
0040510290,8,51,L02,41,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0040513353,4,68,L01,10,6000,5,0,Ouro,0,Leste,fake_email@corporate.co
0040514929,4,48,N02,19,3200,1,0,Prata,1,Norte,fake_email@corporate.co
0040518088,6,61,CO02,52,0.01,6,0,Bronze,99,Centro-0este,fake_email@corporate.co
0040519092,7,67,S02,32,1750,11,1,Prata,1,Sul,fake_email@corporate.co
0040520104,9,70,L01,13,2500,5,0,Prata,0,Leste,fake_email@corporate.co
0040522727,16,65,N02,12,600,5,1,Prata,1,Norte,fake_email@corporate.co
0040523227,12,48,S03,49,0.01,5,0,Bronze,0,Sul,fake_email@corporate.co
0040524258,10,46,L01,21,0.01,7,0,Bronze,1,Leste,fake_email@corporate.co
0040526790,6,52,L02,52,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0040528857,,63,N03,44,3000,4,0,Prata,0,Norte,fake_email@corporate.co
0040529853,10,49,S02,14,0.01,4,0,Bronze,0,Sul,fake_email@corporate.co
0040530096,9,76,N03,08,0.01,9,1,Bronze,1,Norte,fake_email@corporate.co
0040536086,9,52,L01,38,6000,4,0,Ouro,1,Leste,fake_email@corporate.co
0040536620,9,55,L02,35,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0040540415,7,32,L01,53,50,7,0,Prata,99,Leste,fake_email@corporate.co
0040544054,0,,CO04,24,12000,4,0,Ouro,0,Centro-0este,fake_email@corporate.co
0040552243,12,43,L01,18,360,,0,Prata,1,Leste,fake_email@corporate.co
0040554106,10,51,N03,32,25000,,0,Platino,0,Norte,fake_email@corporate.co
0040554637,18,35,L02,46,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0040557911,6,61,L01,03,6105.32,8,0,Ouro,0,Leste,fake_email@corporate.co
0040559523,6,41,L02,24,0.01,7,1,Bronze,1,Leste,fake_email@corporate.co
0040565434,13,,CO04,37,5000,6,0,Prata,1,Centro-0este,fake_email@corporate.co
0040567470,10,,CO02,53,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040569553,2,70,L01,08,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0040571191,5,42,CO04,51,12444.84,5,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040574859,6,48,L02,35,0.01,10,0,Bronze,1,Leste,fake_email@corporate.co
0040575910,9,54,S01,38,2100,7,0,Prata,0,Sul,fake_email@corporate.co
0040577459,10,38,N02,25,0.01,8,0,Bronze,0,Norte,fake_email@corporate.co
0040577955,12,73,L01,12,9000,8,1,Ouro,0,Leste,fake_email@corporate.co
0040579486,4,50,CO01,12,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040582525,10,51,N02,18,0.01,4,1,Bronze,0,Norte,fake_email@corporate.co
0040587152,5,51,S02,51,34042.37,12,0,Platino,1,Sul,fake_email@corporate.co
0040588175,9,58,L01,25,6000,3,0,Ouro,1,Leste,fake_email@corporate.co
0040589678,12,,CO02,33,3000.01,9,1,Prata,1,Centro-0este,fake_email@corporate.co
0040590714,6,33,L01,27,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0040599649,8,51,CO02,12,12215.28,6,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040603204,6,58,L01,28,6000,2,0,Ouro,0,Leste,fake_email@corporate.co
0040605363,13,30,L01,09,1000,9,1,Prata,0,Leste,fake_email@corporate.co
0040607013,3,68,N03,02,6000,5,0,Ouro,0,Norte,fake_email@corporate.co
0040609695,10,60,N01,27,15000,9,0,Ouro,0,Norte,fake_email@corporate.co
0040614362,12,41,CO02,52,3000,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0040623094,10,78,CO01,08,10000,4,1,Ouro,1,Centro-0este,fake_email@corporate.co
0040625615,9,,N03,37,2500,6,0,Prata,1,Norte,fake_email@corporate.co
0040627162,8,48,N03,49,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0040628185,7,76,L02,30,6000,14,0,Ouro,0,Leste,fake_email@corporate.co
0040629327,18,51,L01,22,636.57,6,1,Prata,1,Leste,fake_email@corporate.co
0040630449,10,58,S02,17,11053.35,5,0,Ouro,0,Sul,fake_email@corporate.co
0040631470,10,49,S02,47,0.01,6,0,Bronze,1,Sul,fake_email@corporate.co
0040633006,11,58,L01,03,4620,10,0,Prata,1,Leste,fake_email@corporate.co
0040633510,5,54,L01,47,0.01,6,0,Bronze,1,Leste,fake_email@corporate.co
0040636617,11,61,N02,53,5000,4,0,Prata,1,Norte,fake_email@corporate.co
0040641815,7,64,L02,04,13195.7,12,0,Ouro,0,Leste,fake_email@corporate.co
0040644016,8,66,N02,12,600.01,7,0,Prata,1,Norte,fake_email@corporate.co
0040645616,8,40,N02,14,0.01,7,1,Bronze,1,Norte,fake_email@corporate.co
0040648968,1,40,L01,28,2400,8,0,Prata,0,Leste,fake_email@corporate.co
0040649972,13,38,L01,44,9100,1,0,Ouro,1,Leste,fake_email@corporate.co
0040651004,8,63,L02,34,6000,2,0,Ouro,0,Leste,fake_email@corporate.co
0040655123,10,31,CO02,50,0.01,5,1,Bronze,0,Centro-0este,fake_email@corporate.co
0040668039,,53,L01,19,18158.67,7,0,Ouro,1,Leste,fake_email@corporate.co
0040668748,9,55,CO02,53,1000,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0040670653,3,55,L02,30,5087.76,7,0,Ouro,0,Leste,fake_email@corporate.co
0040680500,4,45,L02,25,300,9,0,Prata,1,Leste,fake_email@corporate.co
0040682023,8,64,CO02,25,6545.51,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0040682520,4,53,N02,08,1000,33,0,Prata,99,Norte,fake_email@corporate.co
0040687203,7,,CO02,22,0.01,7,0,Bronze,1,Centro-0este,fake_email@corporate.co
0040688846,8,44,N01,47,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0040689354,6,49,L01,34,3000,5,0,Prata,1,Leste,fake_email@corporate.co
0040691871,10,31,S02,52,0.01,4,1,Bronze,0,Sul,fake_email@corporate.co
0040696121,,38,L02,37,0.01,5,1,Bronze,0,Leste,fake_email@corporate.co
0040698167,14,73,L02,12,10000,4,0,Ouro,1,Leste,fake_email@corporate.co
0040701788,9,73,L02,49,6105.32,12,0,Ouro,1,Leste,fake_email@corporate.co
0040704370,9,35,L02,01,6000,1,1,Ouro,0,Leste,fake_email@corporate.co
0040711171,11,43,L01,38,1200,1,1,Prata,1,Leste,fake_email@corporate.co
0040712194,4,50,S02,34,6000,5,0,Ouro,99,Sul,fake_email@corporate.co
0040713794,7,51,N01,41,3000,4,0,Prata,1,Norte,fake_email@corporate.co
0040716351,9,,N02,12,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0040721592,10,61,L02,05,5000,4,0,Prata,0,Leste,fake_email@corporate.co
